Application,Images,Epochs,Batchsize,Jobs,GpuType,GpuNumber,ExecutionTime,min,max
pytorch_alexnet,130000,2959,256,J26,K80,5,378932.75820840005,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,Quadro P600,5,378932.75820840005,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,GTX 1080Ti,6,447235.14790931426,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,M60,6,393973.74376737146,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,K80,6,345754.1410893429,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,Quadro P600,6,345754.1410893429,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,GTX 1080Ti,7,436871.0244262571,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,M60,7,371435.7180402,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,K80,7,312194.61223845714,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,Quadro P600,7,312194.61223845714,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,GTX 1080Ti,8,425544.214557,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,M60,8,348315.3144453714,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,K80,8,278397.01366085716,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,2959,256,J26,Quadro P600,8,278397.01366085716,43214.40814444286,1221190.2821171428
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,1,116820.22121942858,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,1,131947.5001993143,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,1,145642.80908548573,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,1,354803.82666514284,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,2,135986.8162018286,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,2,137931.85456914283,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,2,139692.7727769143,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,2,166586.32072525713,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,3,138869.94818011427,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,3,133922.94052571428,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,3,129444.223752,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,3,61043.2139968,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,4,137682.21440091426,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,4,127415.70937897143,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,4,118121.04653508571,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,4,118121.04653508571,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,5,134866.13432388572,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,5,119909.15138057143,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,5,106368.01804137143,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,5,106368.01804137143,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,6,131235.88111085715,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,6,111902.92998217144,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,6,94400.06393508572,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,6,94400.06393508572,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,7,127140.38608,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,7,103611.18661508571,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,7,82309.29515245714,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,7,82309.29515245714,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,GTX 1080Ti,8,122754.11492914284,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,M60,8,95140.99202080001,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,K80,8,70141.76723908572,61043.2139968,354803.82666514284
pytorch_alexnet,130000,904,512,J27,Quadro P600,8,70141.76723908572,61043.2139968,354803.82666514284
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,1,161799.60662674287,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,1,182001.9330737143,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,1,200291.87809902854,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,1,479624.2791497143,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,2,187558.3678056,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,2,189358.23558205715,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,2,190987.7252448,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,2,215874.0365609143,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,3,190855.77857657144,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,3,182829.78227674286,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,3,175563.53835805712,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,3,64590.13994022857,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,4,188537.8517993143,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,4,172830.1400269714,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,4,158609.34299005714,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,4,158609.34299005714,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,5,183973.78995977144,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,5,161442.02222091425,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,5,141043.14417222858,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,5,141043.14417222858,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,6,178286.66058908572,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,6,149359.66661880002,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,6,123170.94370114288,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,6,123170.94370114288,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,7,171957.77837417144,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,7,136880.6037097714,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,7,105123.88507594285,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,7,105123.88507594285,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,GTX 1080Ti,8,165227.80060474286,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,M60,8,124153.5987384,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,K80,8,86967.5401716,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1254,1024,J28,Quadro P600,8,86967.5401716,64590.13994022857,479624.2791497143
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,1,152687.275119425,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,1,176718.905750225,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,1,198475.66749830003,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,1,530754.87789775,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,2,182162.710681075,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,2,189771.57525775,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,2,196660.1736893,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,2,301865.9978725,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,3,189817.154822625,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,3,189992.889778675,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,3,190151.989450175,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,3,192581.832015175,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,4,192016.351079875,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,4,187006.36561150002,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,4,182470.632566925,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,4,113198.84453150001,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,5,192033.4482361,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,5,182736.70592809998,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,5,174320.00668457497,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,5,45776.328444125,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,6,190959.4957979,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,6,177825.47850122498,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,6,165934.746244125,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,6,165934.746244125,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,7,189262.0864486,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,7,172547.640922675,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,7,157415.408938425,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,7,157415.408938425,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,GTX 1080Ti,8,187175.0165445,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,M60,8,167040.67201762498,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,K80,8,148812.2736139,45776.328444125,530754.87789775
pytorch_alexnet,130000,1171,128,J29,Quadro P600,8,148812.2736139,45776.328444125,530754.87789775
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,1,383659.92861999996,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,1,436922.0890699999,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,1,485142.37644,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,1,1221584.64662,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,2,450333.611234,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,2,460982.723388,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,2,470623.77512999997,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,2,617866.3245239999,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,3,463078.567964,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,3,452419.073684,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,3,442768.62253600004,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,3,295382.521208,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,4,462341.34325999994,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,4,435699.35303,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,4,411579.33215800003,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,4,43207.34757959999,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,5,456211.24593800004,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,5,415717.20399600005,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,5,379056.38662199996,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,5,379056.38662199996,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,6,447384.71227,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,6,394103.84077199997,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,6,345866.613618,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,6,345866.613618,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,7,437017.35792800004,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,7,371558.355196,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,7,312295.796188,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,7,312295.796188,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,GTX 1080Ti,8,425686.99059999996,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,M60,8,348430.293002,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,K80,8,278486.82611200004,43207.34757959999,1221584.64662
pytorch_alexnet,130000,2960,256,J30,Quadro P600,8,278486.82611200004,43207.34757959999,1221584.64662
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,1,144861.45858837498,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,1,163618.94358682501,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,1,180600.817944875,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,1,439955.76567075006,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,2,168628.961626825,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,2,171039.856867625,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,2,173222.53326737497,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,2,206557.36499937502,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,3,172204.43946995,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,3,166068.77180219998,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,3,160513.91530925,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,3,75677.6078328,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,4,170731.910993225,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,4,157999.687157225,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,4,146472.714037975,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,4,146472.714037975,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,5,167240.17997735,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,5,148691.40270285003,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,5,131898.47945265,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,5,131898.47945265,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,6,162738.84771992502,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,6,138763.518287725,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,6,117057.7282103,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,6,117057.7282103,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,7,157660.60046332498,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,7,128481.57681222499,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,7,102064.68171935002,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,7,102064.68171935002,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,GTX 1080Ti,8,152221.781314725,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,M60,8,117978.34965647501,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,K80,8,86976.450698025,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1121,512,J31,Quadro P600,8,86976.450698025,75677.6078328,439955.76567075006
pytorch_alexnet,130000,1497,1024,J32,GTX 1080Ti,1,193153.09909109998,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,M60,1,217267.16348775,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,K80,1,239098.55569027504,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,Quadro P600,1,572517.55685175,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,GTX 1080Ti,2,223903.32346994997,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,M60,2,226048.854783,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,K80,2,227991.287020725,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,Quadro P600,2,257656.99983195,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,GTX 1080Ti,3,227840.46902369996,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,M60,3,218255.69785695002,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,K80,3,209578.23496214996,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,Quadro P600,3,77052.055076475,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,GTX 1080Ti,4,225074.3449086,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,M60,4,206318.82883815002,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,K80,4,189338.737065675,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,Quadro P600,4,189338.737065675,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,GTX 1080Ti,5,219626.91288105,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,M60,5,192724.47501967498,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,K80,5,168368.66080409999,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,Quadro P600,5,168368.66080409999,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,GTX 1080Ti,6,212838.82689727496,77052.055076475,572517.55685175
pytorch_alexnet,130000,1497,1024,J32,M60,6,178301.37878265,77052.055076475,572517.55685175
